,Acres Burned,Latitude,Longitude,Incident Start,County,Cause Type,Start Date
307,95.0,36.5696373,-121.7556029,2015-09-19T15:25:00Z,Monterey,,2015-09-19
308,65.0,38.40958,-122.43172,2016-10-10T16:13:00Z,Napa,,2016-10-10
309,30.0,37.2171,-121.08036,2016-04-24T11:10:00Z,Merced,,2016-04-24
310,0.0,34.6888731,-118.7892593,2016-04-19T13:09:00Z,Los Angeles,,2016-04-19
311,85.0,37.927613,-120.528836,2016-05-30T15:10:00Z,Tuolumne,,2016-05-30
312,3876.0,36.38123,-121.20059,2016-05-22T15:27:00Z,Monterey,,2016-05-22
313,156.0,34.276,-118.354,2016-05-23T14:15:00Z,Los Angeles,,2016-05-23
314,278.0,36.88286,-119.654,2016-05-25T01:03:00Z,Fresno,,2016-05-25
315,120.0,37.17072,-121.42238,2016-06-07T16:30:00Z,Stanislaus,,2016-06-07
316,91.0,39.33035,-121.78973,2016-05-27T13:43:00Z,Butte,,2016-05-27
317,30.0,39.624017,-121.595093,2016-05-29T16:51:00Z,Butte,,2016-05-29
318,150.0,35.61961,-120.39993,2016-05-10T16:11:00Z,San Luis Obispo,,2016-05-10
319,25.0,35.8378273,-121.0381507,2016-05-12T14:13:00Z,Monterey,,2016-05-12
320,132.0,36.78769,-119.38248,2016-05-15T16:38:00Z,Fresno,,2016-05-15
321,169.0,38.8390117,-121.3090268,2016-05-17T15:06:00Z,Placer,,2016-05-17
322,70.0,33.41639,-117.08829,2016-05-31T13:48:00Z,San Diego,,2016-05-31
323,0.0,35.84883,-118.08591,2016-06-01T15:35:00Z,Tulare,,2016-06-01
324,112.0,39.595,-121.6008,2016-06-20T16:38:00Z,Butte,,2016-06-20
325,86.0,35.70821,-120.82266,2016-06-27T12:07:00Z,San Luis Obispo,,2016-06-27
326,33.0,38.22017,-120.8678,2016-06-27T18:00:00Z,Calaveras,,2016-06-27
327,43.0,39.93965,-122.40142,2016-06-21T10:26:00Z,Tehama,,2016-06-21
328,88.0,38.86804,-121.37704,2016-06-21T12:24:00Z,Placer,,2016-06-21
329,25.0,38.64107,-120.6955,2016-06-03T12:41:00Z,El Dorado,,2016-06-03
330,30.0,36.80296,-121.40304,2016-06-03T17:39:00Z,San Benito,,2016-06-03
331,32.0,38.3131,-121.06452,2016-06-03T16:57:00Z,Sacramento,,2016-06-03
332,139.0,33.476894,-117.140883,2016-06-04T11:40:00Z,Riverside,,2016-06-04
333,2520.0,36.01542,-121.25029,2016-06-04T14:33:00Z,Monterey,,2016-06-04
334,0.0,35.01382,-119.58206,2016-06-04T17:46:00Z,San Luis Obispo,,2016-06-04
335,24.0,40.61388,-122.46777,2016-06-11T16:02:00Z,Shasta,,2016-06-11
336,210.0,38.26874,-120.90265,2016-06-17T14:54:00Z,Amador,,2016-06-17
337,7609.0,32.60729,-116.63028,2016-06-19T11:03:00Z,San Diego,,2016-06-19
338,70.0,36.2833,-121.3306,2016-06-18T16:47:00Z,Monterey,,2016-06-18
339,80.0,39.7947,-121.857,2016-06-11T14:30:00Z,Tehama,,2016-06-11
340,61.0,35.77135,-120.251,2016-06-11T15:04:00Z,Kern,,2016-06-11
341,83.0,36.49914,-121.04993,2016-06-12T12:45:00Z,San Benito,,2016-06-12
342,2860.0,41.623,-123.557,2016-06-07T02:45:00Z,Siskiyou,,2016-06-07
343,7474.0,34.776,-119.643,2016-06-15T15:21:00Z,Santa Barbara,,2016-06-15
344,277.0,38.69971,-122.15457,2016-06-26T15:45:00Z,Yolo,,2016-06-26
345,49.0,39.43351,-121.6051,2016-06-21T15:09:00Z,Butte,,2016-06-21
346,48019.0,35.6115,-118.45628,2016-06-23T15:51:00Z,Kern,,2016-06-23
347,52.0,36.1934,-120.9293,2016-06-23T17:57:00Z,Monterey,,2016-06-23
348,1246.0,37.07147,-121.20155,2016-06-25T23:45:00Z,Merced,,2016-06-25
349,47.0,33.57872,-117.77395,2016-06-26T13:10:00Z,Orange,,2016-06-26
350,211.0,37.74369,-121.58677,2016-06-25T16:11:00Z,Alameda,,2016-06-25
351,650.0,37.97,-119.14,2016-06-25T06:30:00Z,Mono,,2016-06-25
352,215.0,39.12366,-122.50373,2016-06-26T16:00:00Z,Lake,,2016-06-26
353,5645.0,38.96741,-120.9375,2016-06-28T13:55:00Z,"El Dorado, Placer",,2016-06-28
354,372.0,38.385,-121.003611,2016-06-28T19:02:00Z,Amador,,2016-06-28
355,188.0,36.92244,-119.39619,2016-07-11T14:30:00Z,Fresno,,2016-07-11
356,1100.0,34.36763,-118.57245,2016-07-09T12:04:00Z,Los Angeles,,2016-07-09
357,303.0,40.36873,-122.72913,2016-07-08T22:45:00Z,Shasta,,2016-07-08
358,464.0,40.0353,-122.56939,2016-06-30T13:32:00Z,Tehama,,2016-06-30
359,1785.0,35.20993,-118.72272,2016-07-01T14:05:00Z,Kern,,2016-07-01
360,2304.0,34.701,-119.144,2016-06-30T16:55:00Z,Ventura,,2016-06-30
361,88.0,40.07846,-122.2071,2016-07-01T13:54:00Z,Tehama,,2016-07-01
362,2944.0,36.0749,-120.452041,2016-07-01T17:16:00Z,Fresno,,2016-07-01
363,30.0,36.58972,-118.15589,2016-07-01T12:56:00Z,Inyo,,2016-07-01
364,310.0,38.02845,-120.61153,2016-07-02T14:55:00Z,Calaveras,,2016-07-02
365,87.0,38.517772,-121.103642,2016-07-10T15:30:00Z,Sacramento,,2016-07-10
366,145.0,36.14161,-120.62048,2016-07-04T17:15:00Z,Fresno,,2016-07-04
367,103.0,37.25601,-119.65776,2016-07-04T11:53:00Z,Madera,,2016-07-04
368,45.0,34.27619,-118.63264,2016-07-01T14:00:00Z,Ventura,,2016-07-01
369,15.0,33.11645,-116.58542,2016-07-11T12:58:00Z,Ventura,,2016-07-11
370,341.0,38.08056,-120.81394,2016-07-12T13:14:00Z,Calaveras,,2016-07-12
371,35.0,37.96311,-120.67335,2016-07-12T15:19:00Z,Calaveras,,2016-07-12
372,84.0,38.8866,-122.04726,2016-07-15T14:00:00Z,Yolo,,2016-07-15
373,221.0,35.68313,-118.21793,2016-07-13T17:08:00Z,Kern,,2016-07-13
374,78.0,36.92244,-119.39619,2016-07-13T15:52:00Z,Ventura,,2016-07-13
375,138.0,35.60748,-118.94811,2016-07-15T23:55:00Z,Kern,,2016-07-15
376,123.0,37.0099,-119.5792,2016-07-15T16:45:00Z,Fresno,,2016-07-15
377,100.0,32.9612,-116.7945,2016-07-18T13:08:00Z,San Diego,,2016-07-18
378,69.0,39.0863,-122.7891,2016-07-19T17:16:00Z,Lake,,2016-07-19
379,26.0,41.96191,-122.59328,2016-07-19T14:09:00Z,Siskiyou,,2016-07-19
380,2241.0,37.01591,-119.50507,2016-07-30T16:40:00Z,Fresno,,2016-07-30
381,57.0,37.98171,-120.64241,2016-07-21T15:06:00Z,Calaveras,,2016-07-21
382,57.0,38.33475,-122.02564,2016-07-22T13:01:00Z,Solano,,2016-07-22
383,1245.0,33.393,-117.35093,2016-07-21T16:06:00Z,San Diego,,2016-07-21
384,23.0,41.71847,-122.36924,2016-07-21T20:30:00Z,Siskiyou,,2016-07-21
385,100.0,35.85093,-120.81081,2016-07-22T15:15:00Z,Monterey,,2016-07-22
386,132127.0,36.45994,-121.89938,2016-07-22T08:48:00Z,Monterey,,2016-07-22
387,150.0,33.6542,-117.5221,2016-08-31T04:10:00Z,Orange,,2016-08-31
388,20.0,34.25858,-117.4415,2016-09-03T21:51:00Z,San Bernardino,,2016-09-03
389,800.0,39.6871,-121.571,2016-09-05T16:28:00Z,Butte,,2016-09-05
390,50.0,39.7299,-123.5044,2016-09-10T14:06:00Z,Mendocino,,2016-09-10
391,50.0,34.3183,-117.3189,2016-09-07T16:53:00Z,San Bernardino,,2016-09-07
392,38.0,39.39051,-120.51887,2016-09-07T15:09:00Z,Nevada,,2016-09-07
393,75.0,40.68192,-122.4096,2016-09-10T15:45:00Z,Shasta,,2016-09-10
394,50.0,38.79549,-121.00299,2016-07-22T13:15:00Z,El Dorado,,2016-07-22
395,28.0,33.00056,-116.9571,2016-07-22T14:47:00Z,San Diego,,2016-07-22
396,40.0,38.01264,-122.1885,2016-07-24T16:30:00Z,Contra Costa,,2016-07-24
397,38.0,37.24006,-119.4741,2016-07-29T17:55:00Z,Madera,,2016-07-29
398,32.0,37.81434,-120.69521,2016-07-30T17:25:00Z,Tuolumne,,2016-07-30
399,114.0,37.41896,-121.79669,2016-07-30T17:25:00Z,Santa Clara,,2016-07-30
400,35.0,33.22558,-117.14547,2016-08-10T09:14:00Z,San Diego,,2016-08-10
401,80.0,40.19611,-122.26736,2016-08-03T17:27:00Z,Tehama,,2016-08-03
402,520.0,39.6708,-121.7192,2016-08-02T14:35:00Z,Butte,,2016-08-02
403,5731.0,38.52513,-122.06788,2016-08-02T16:36:00Z,Yolo,,2016-08-02
404,100.0,35.24504,-118.60344,2016-08-04T17:10:00Z,Kern,,2016-08-04
405,85.0,37.3228,-119.7738,2016-08-04T14:13:00Z,Madera,,2016-08-04
406,26.0,38.2581,-120.8657,2016-08-05T13:49:00Z,Amador,,2016-08-05
407,25.0,37.06531,-121.68577,2016-08-12T16:00:00Z,Santa Clara,,2016-08-12
408,8110.0,34.28771,-117.27338,2016-08-07T12:18:00Z,San Bernardino,,2016-08-07
409,45.0,36.09974,-120.51057,2016-08-09T17:30:00Z,Lake,,2016-08-09
410,36.0,38.68403,-122.26015,2016-08-09T18:50:00Z,Lake,,2016-08-09
411,7050.0,36.09974,-120.51057,2016-08-08T13:08:00Z,Fresno,,2016-08-08
412,36274.0,34.30372,-117.49342,2016-08-16T10:44:00Z,San Bernardino,,2016-08-16
413,35.0,40.61213,-122.47091,2016-08-09T12:14:00Z,Shasta,,2016-08-09
414,21.0,40.9878,-123.77832,2016-08-12T17:23:00Z,Humboldt,,2016-08-12
415,46235.0,35.70595,-120.98316,2016-08-13T16:03:00Z,San Luis Obispo,,2016-08-13
416,3929.0,38.89741,-122.60664,2016-08-13T18:03:00Z,Lake,,2016-08-13
417,29322.0,35.7506,-118.5678,2016-08-16T16:35:00Z,Kern,,2016-08-16
418,23.0,40.4572,-124.05804,2016-08-11T14:57:00Z,Humboldt,,2016-08-11
419,40.0,38.558,-121.1309,2016-09-11T11:25:00Z,Sacramento,,2016-09-11
420,0.0,38.57554,-120.00606,2016-08-18T12:05:00Z,Alpine,,2016-08-18
421,158.0,36.84479,-119.34487,2016-09-03T14:44:00Z,Fresno,,2016-09-03
422,25.0,37.11831,-121.69784,2016-09-01T14:36:00Z,Santa Clara,,2016-09-01
423,389.0,36.16965,-121.38775,2016-08-18T15:35:00Z,Yuba,,2016-08-18
424,36.0,39.8748511,-123.4267011,2016-08-30T13:35:00Z,Mendocino,,2016-08-30
425,304.0,35.4976,-118.5097,2016-08-28T18:50:00Z,Kern,,2016-08-28
426,33867.0,41.851,-123.118,2016-08-27T18:00:00Z,Siskiyou,,2016-08-27
427,147.0,37.62215,-121.36665,2016-08-20T08:35:00Z,San Joaquin,,2016-08-20
428,599.0,41.28486,-123.82268,2016-08-22T16:03:00Z,Humboldt,,2016-08-22
429,2575.0,40.3915,-120.7845,2016-09-11T11:33:00Z,Lassen,,2016-09-11
430,88.0,39.79547,-121.71662,2016-08-26T15:30:00Z,Butte,,2016-08-26
431,450.0,38.1874,-120.6381,2016-08-28T13:07:00Z,Calaveras,,2016-08-28
432,395.0,36.1648,-118.73906,2016-08-22T22:00:00Z,Tulare,,2016-08-22
433,710.0,41.7813,-122.611,2016-08-24T14:55:00Z,Siskiyou,,2016-08-24
434,380.0,41.4657,-120.9066,2016-09-11T14:15:00Z,Modoc,,2016-09-11
435,600.0,35.2013,-118.7212,2016-08-26T10:10:00Z,Kern,,2016-08-26
436,20.0,39.1408865,-122.9148951,2016-08-30T16:54:00Z,Lake,,2016-08-30
437,32.0,41.6314,-122.7933,2016-09-12T16:28:00Z,Siskiyou,,2016-09-12
438,30.0,39.8851,-121.6998,2016-09-16T23:28:00Z,Butte,,2016-09-16
439,321.0,40.30594,-122.1295,2016-09-13T23:10:00Z,Tehama,,2016-09-13
440,150.0,37.75972,-120.029626,2016-09-13T13:55:00Z,Del Norte,,2016-09-13
441,47.0,39.20427,-121.05948,2016-09-17T13:40:00Z,Nevada,,2016-09-17
442,5443.0,37.75985,-118.95309,2016-09-17T13:49:00Z,Inyo,,2016-09-17
443,2652.0,41.2649,-120.3178,2016-09-17T14:37:00Z,Modoc,,2016-09-17
444,12518.0,34.63445,-120.54421,2016-09-17T17:20:00Z,Santa Barbara,,2016-09-17
445,215.0,34.75134,-120.55297,2016-09-22T14:20:00Z,Santa Barbara,,2016-09-22
446,130.0,39.4403,-121.42647,2016-09-22T11:45:00Z,Butte,,2016-09-22
447,300.0,39.188321,-121.78003,2016-09-20T09:30:00Z,Sutter,,2016-09-20
448,45.0,38.5212,-120.8416,2016-09-23T13:12:00Z,Amador,,2016-09-23
449,1080.0,37.79635,-120.32484,2016-09-26T12:20:00Z,Tuolumne,,2016-09-26
450,70.0,36.6543,-119.5327,2016-09-23T12:40:00Z,Fresno,,2016-09-23
451,100.0,40.0,-121.93923,2016-09-25T07:15:00Z,Shasta,,2016-09-25
452,1547.0,38.80017,-122.82895,2016-09-25T10:43:00Z,Sonoma,,2016-09-25
453,248.0,39.92,-121.32,2016-09-26T13:23:00Z,Plumas,,2016-09-26
454,4474.0,37.10632,-121.85318,2016-09-26T14:42:00Z,Santa Clara,,2016-09-26
455,2100.0,36.94536,-119.25959,2016-10-11T12:58:00Z,Fresno,,2016-10-11
456,176.0,38.93449,-120.10744,2016-10-14T01:28:00Z,El Dorado,,2016-10-14
457,28.0,33.254355,-117.158475,2016-11-13T11:14:00Z,San Diego,,2016-11-13
458,4824.0,34.31,-118.335,2016-11-14T05:45:00Z,Los Angeles,,2016-11-14
459,10.0,36.217,-118.551,2016-10-20T17:00:00Z,Tulare,,2016-10-20
460,4347.0,35.984,-118.551,2016-10-29T11:15:00Z,Tulare,,2016-10-29
461,37.0,40.774,-122.309,2017-10-31T11:22:00Z,Shasta,,2017-10-31
462,0.0,39.51158,-121.55633,2017-02-07T14:00:00Z,Butte,,2017-02-07
463,45.0,40.48712,-121.85645,2017-04-03T16:00:00Z,Shasta,,2017-04-03
464,380.0,41.16716,-120.58342,2017-04-03T16:00:00Z,Modoc,,2017-04-03
465,15.0,33.56777,-116.08003,2017-04-13T02:30:00Z,Riverside,,2017-04-13
466,4532.0,36.07228,-120.26561,2017-04-20T15:40:00Z,Fresno,,2017-04-20
467,10.0,36.44141,-121.34695,2017-04-24T12:06:00Z,Monterey,,2017-04-24
468,750.0,36.530836,-120.206592,2017-04-28T15:40:00Z,Fresno,,2017-04-28
469,126.0,36.5355,-120.6585,2017-04-29T17:15:00Z,Fresno,,2017-04-29
470,150.0,34.30104,-117.45646,2017-04-30T16:03:00Z,San Bernardino,,2017-04-30
471,1350.0,34.00566,-117.30693,2017-04-30T15:23:00Z,Riverside,,2017-04-30
472,12.0,33.7866,-117.5048,2017-04-30T19:43:00Z,Riverside,,2017-04-30
473,19.0,35.71704,-118.30601,2017-05-01T12:44:00Z,Kern,,2017-05-01
474,130.0,35.78286,-120.22647,2017-05-02T14:32:00Z,San Luis Obispo,,2017-05-02
475,12.0,35.6879,-120.3317,2017-05-07T16:41:00Z,San Luis Obispo,,2017-05-07
476,400.0,36.45491,-120.2445,2017-05-10T15:27:00Z,Fresno,,2017-05-10
477,31.0,35.60001,-118.4683,2017-05-12T05:05:00Z,Kern,,2017-05-12
478,1733.0,36.96655,-120.89261,2017-05-12T15:30:00Z,Merced,,2017-05-12
479,20.0,35.77082,-120.92482,2017-05-14T12:00:00Z,Monterey,,2017-05-14
480,17.0,33.88466,-116.99229,2017-05-14T12:51:00Z,Riverside,,2017-05-14
481,41.0,35.05076,-118.90004,2017-05-14T14:00:00Z,Kern,,2017-05-14
482,225.0,35.21177,-119.87525,2017-05-15T13:58:00Z,San Luis Obispo,,2017-05-15
483,288.0,35.41283,-118.84466,2017-05-15T14:05:00Z,Kern,,2017-05-15
484,18.0,36.1727,-120.86682,2017-05-16T16:10:00Z,Monterey,,2017-05-16
485,17.0,36.2771,-120.94328,2017-05-17T15:18:00Z,Monterey,,2017-05-17
486,150.0,36.90967,-119.79315,2017-05-17T15:30:00Z,Madera,,2017-05-17
487,225.0,35.34541,-120.76464,2017-05-18T08:48:00Z,San Luis Obispo,,2017-05-18
488,10000.0,36.12089,-120.37116,2017-05-18T13:11:00Z,Fresno,,2017-05-18
489,20.0,35.983,-119.91508,2017-05-18T12:54:00Z,Kings,,2017-05-18
490,14.0,33.97155,-117.44148,2017-05-18T17:25:00Z,Riverside,,2017-05-18
491,70.0,36.60736,-120.5828,2017-05-19T23:28:00Z,Fresno,,2017-05-19
492,12.0,37.21812,-121.07761,1969-12-31T16:00:00Z,Merced,,1969-12-31
493,0.0,35.85253,-120.80411,2017-05-19T13:10:00Z,San Luis Obispo,,2017-05-19
494,486.0,33.3906,-117.32348,2017-05-19T14:45:00Z,San Diego,,2017-05-19
495,2056.0,32.65597,-116.80527,2017-05-20T23:19:00Z,San Diego,,2017-05-20
496,17.0,35.556667,-120.474,2017-05-20T13:11:00Z,San Luis Obispo,,2017-05-20
497,506.0,35.4605,-118.85896,2017-05-20T14:23:00Z,Kern,,2017-05-20
498,10.0,33.94673,-117.17773,2017-05-23T13:13:00Z,Riverside,,2017-05-23
499,190.0,34.9465,-119.8036,2017-05-20T17:54:00Z,Santa Barbara,,2017-05-20
500,25.0,32.679,-116.29296,2017-05-24T15:30:00Z,San Diego,,2017-05-24
501,21.0,36.35578,-120.99552,2017-05-22T04:50:00Z,San Benito,,2017-05-22
502,35.0,33.96419,-117.20507,2017-05-21T16:12:00Z,Riverside,,2017-05-21
503,1000.0,33.34988,-117.39818,2017-05-25T18:15:00Z,San Diego,,2017-05-25
504,120.0,33.88287,-116.99651,2017-05-25T14:48:00Z,Riverside,,2017-05-25
505,10.0,34.87128,-118.35296,2017-05-28T10:59:00Z,Kern,,2017-05-28
506,16.0,36.96642,-119.58292,2017-05-28T07:49:00Z,Fresno,,2017-05-28
507,48.0,33.58577,-116.07429,2017-05-28T15:27:00Z,Riverside,,2017-05-28
508,15.0,38.19906,-120.83484,2017-05-28T15:30:00Z,Calaveras,,2017-05-28
509,18.0,36.61332,-120.7109,2017-05-28T16:16:00Z,Fresno,,2017-05-28
510,16.0,34.04412,-116.55326,2017-05-29T01:20:00Z,San Bernardino,,2017-05-29
511,79.0,35.89423,-119.00334,2017-05-31T11:30:00Z,Tulare,,2017-05-31
512,10.0,39.23205,-121.376,2017-05-29T15:31:00Z,Yuba,,2017-05-29
513,68.0,38.33707,-121.11113,2017-06-01T15:38:00Z,Sacramento,,2017-06-01
514,26.0,33.94788,-116.59719,2017-06-01T16:12:00Z,Riverside,,2017-06-01
515,16.0,35.188,-119.2877,2017-06-02T18:55:00Z,Kern,,2017-06-02
516,42.0,41.38247,-120.53443,2017-06-03T13:09:00Z,Modoc,,2017-06-03
517,27.0,33.82165,-116.96079,2017-06-03T12:09:00Z,Riverside,,2017-06-03
518,25.0,34.29931,-118.37539,2017-06-03T15:39:00Z,Los Angeles,,2017-06-03
519,33.0,35.60633,-118.4642,2017-06-04T22:11:00Z,Kern,,2017-06-04
520,78.0,40.38944,-122.13088,2017-06-04T16:22:00Z,Tehama,,2017-06-04
521,67.0,40.03392,-120.1064,2017-06-04T16:12:00Z,Lassen,,2017-06-04
522,10.0,33.87107,-116.88097,2017-06-04T16:48:00Z,Riverside,,2017-06-04
523,20.0,37.86549,-122.2102,2017-06-05T13:17:00Z,Contra Costa,,2017-06-05
524,10.0,35.564124,-118.796513,2017-06-05T14:02:00Z,Kern,,2017-06-05
525,91.0,39.52499,-121.64897,2017-06-06T12:43:00Z,Butte,,2017-06-06
526,46.0,41.8721,-122.4571,2017-06-06T16:38:00Z,Siskiyou,,2017-06-06
527,339.0,36.45809,-118.87676,2017-06-07T11:55:00Z,Tulare,,2017-06-07
528,157.0,37.12759,-120.0193,2017-06-07T21:00:00Z,Madera,,2017-06-07
529,206.0,35.59804,-118.47939,2017-06-10T12:17:00Z,Kern,,2017-06-10
530,0.0,32.779139,-114.578415,2017-06-09T13:00:00Z,,,2017-06-09
531,35.0,35.37351,-118.84134,2017-06-09T04:53:00Z,Kern,,2017-06-09
532,14.0,35.80375,-120.52508,2017-06-09T16:15:00Z,Monterey,,2017-06-09
533,1417.0,37.0825,-119.8011,2017-06-10T13:19:00Z,Madera,,2017-06-10
534,186.0,36.704679,-120.405077,2017-06-11T10:46:00Z,Fresno,,2017-06-11
535,22.0,38.68347,-122.2654,2017-06-13T10:18:00Z,Napa,,2017-06-13
536,32.0,35.902149,-120.983684,2017-06-11T18:12:00Z,Monterey,,2017-06-11
537,450.0,36.616986,-120.369347,2017-06-11T17:15:00Z,Fresno,,2017-06-11
538,76.0,36.8005,-119.35901,2017-06-11T22:45:00Z,Fresno,,2017-06-11
539,38.0,37.85137,-120.45268,2017-06-11T18:49:00Z,Tuolumne,,2017-06-11
540,33.0,33.584036,-116.972036,2017-06-13T12:00:00Z,Riverside,,2017-06-13
541,50.0,33.23281,-117.29509,2017-06-13T14:31:00Z,San Diego,,2017-06-13
542,135.0,35.8556,-118.74542,2017-06-13T17:00:00Z,Tulare,,2017-06-13
543,20.0,33.52584,-116.85226,2017-06-13T17:21:00Z,Riverside,,2017-06-13
544,150.0,35.6871,-120.3187,2017-06-14T11:44:00Z,San Luis Obispo,,2017-06-14
545,63.0,37.36914,-120.0088,2017-06-15T07:30:00Z,Mariposa,,2017-06-15
546,105.0,33.950382,-116.884446,2017-06-15T11:36:00Z,Riverside,,2017-06-15
547,28.0,33.79925,-117.11659,2017-06-15T15:51:00Z,Riverside,,2017-06-15
548,134.0,39.69717,-121.75417,2017-06-16T09:27:00Z,Butte,,2017-06-16
549,32.0,35.90092,-120.93371,2017-06-16T15:49:00Z,Monterey,,2017-06-16
550,850.0,34.55607,-118.60703,2017-06-17T13:55:00Z,Los Angeles,,2017-06-17
551,60.0,40.32063,-122.83208,2017-06-18T07:15:00Z,Tehama,,2017-06-18
552,10.0,33.90965,-116.9669,2017-06-18T12:28:00Z,Riverside,,2017-06-18
553,153.0,33.98639,-117.21314,2017-06-18T15:10:00Z,Riverside,,2017-06-18
554,25.0,37.02081,-119.95136,2017-06-18T14:04:00Z,Madera,,2017-06-18
555,1522.0,35.53456,-118.66733,2017-06-18T14:22:00Z,Kern,,2017-06-18
556,26.0,33.71025,-117.31924,2017-06-18T16:03:00Z,Riverside,,2017-06-18
557,56.0,41.93006,-122.36545,2017-06-18T15:45:00Z,Siskiyou,,2017-06-18
558,39.0,38.07481,-122.23004,2017-06-22T13:08:00Z,Solano,,2017-06-22
559,1503.0,34.2976,-116.826,2017-06-19T15:05:00Z,San Bernardino,,2017-06-19
560,168.0,39.71101,-120.02325,2017-06-19T21:41:00Z,Sierra,,2017-06-19
561,65.0,37.82934,-120.68992,2017-06-21T14:45:00Z,Stanislaus,,2017-06-21
562,54.0,37.33454,-121.76323,2017-06-21T18:02:00Z,Santa Clara,,2017-06-21
563,21.0,39.364,-121.4143,2017-06-22T09:49:00Z,Butte,,2017-06-22
564,111.0,39.38416,-121.5786,2017-06-22T11:10:00Z,Butte,,2017-06-22
565,357.0,36.27306,-120.65185,2017-06-23T16:00:00Z,Fresno,,2017-06-23
566,42.0,40.10282,-122.27379,2017-06-24T11:15:00Z,Tehama,,2017-06-24
567,0.0,36.51912,-119.50606,2017-06-23T22:32:00Z,Tulare,,2017-06-23
568,760.0,34.37443,-118.49343,2017-06-25T12:47:00Z,Los Angeles,,2017-06-25
569,36.0,33.1683,-116.77342,2017-06-25T12:09:00Z,San Diego,,2017-06-25
570,6309.0,33.530045,-116.594422,2017-06-26T15:10:00Z,Riverside,,2017-06-26
571,19.0,40.703775,-122.645079,2017-06-26T12:30:00Z,Siskiyou,,2017-06-26
572,1626.0,35.4025,-120.4992,2017-06-26T15:27:00Z,San Luis Obispo,,2017-06-26
573,35.0,38.45822,-120.92162,2017-06-27T07:39:00Z,Sacramento,,2017-06-27
574,38.0,37.9775,-122.65749,2017-06-27T10:39:00Z,Marin,,2017-06-27
575,25.0,32.7789,-116.8516,2017-06-27T09:38:00Z,San Diego,,2017-06-27
576,670.0,34.14575,-117.17813,2017-06-27T15:22:00Z,San Bernardino,,2017-06-27
577,28.0,41.93323,-124.19629,2017-06-26T21:30:00Z,Del Norte,,2017-06-26
578,85.0,37.3344,-121.71752,2017-06-29T13:56:00Z,Santa Clara,,2017-06-29
579,15.0,35.947,-120.87492,2017-06-28T09:30:00Z,Monterey,,2017-06-28
580,562.0,41.85763,-121.29581,2017-06-28T13:50:00Z,Modoc,,2017-06-28
581,558.0,37.3762,-119.9646,2017-06-28T15:49:00Z,Mariposa,,2017-06-28
582,0.0,33.43513,-117.58252,2017-06-28T17:56:00Z,San Diego,,2017-06-28
583,1200.0,35.38298,-118.80123,2017-06-30T13:49:00Z,Kern,,2017-06-30
584,42.0,35.96275,-121.08753,2017-06-29T20:44:00Z,Monterey,,2017-06-29
585,55.0,34.03941,-118.58624,2017-06-29T15:09:00Z,Los Angeles,,2017-06-29
586,41.0,34.10446,-118.70294,2017-06-29T15:45:00Z,Los Angeles,,2017-06-29
587,128.0,40.69554,-122.0122,2017-07-01T00:48:00Z,Shasta,,2017-07-01
588,10.0,39.08382,-121.06656,2017-07-02T12:41:00Z,Nevada,,2017-07-02
589,11.0,33.913089,-117.096233,2017-07-02T13:04:00Z,Riverside,,2017-07-02
590,14.0,39.8629,-121.6268,2017-07-02T13:43:00Z,Butte,,2017-07-02
591,225.0,37.4591,-119.921,2017-07-02T13:36:00Z,Mariposa,,2017-07-02
592,1562.0,36.269125,-120.620791,2017-07-02T22:28:00Z,Fresno,,2017-07-02
593,30.0,33.96896,-117.25411,2017-07-03T19:31:00Z,Riverside,,2017-07-03
594,10.0,33.91806,-116.99321,2017-07-03T13:34:00Z,Riverside,,2017-07-03
595,50.0,33.87739,-117.16215,2017-07-03T15:14:00Z,Riverside,,2017-07-03
596,34.0,36.85596,-121.30983,2017-07-04T13:21:00Z,San Benito,,2017-07-04
597,13.0,34.304722,-117.3125,2017-07-04T13:15:00Z,San Bernardino,,2017-07-04
598,57.0,36.81476,-119.51592,2017-07-04T13:21:00Z,Fresno,,2017-07-04
599,35.0,33.99316,-117.48405,2017-07-04T15:20:00Z,Riverside,,2017-07-04
600,18.0,39.53944,-121.54722,2017-07-04T15:45:00Z,Butte,,2017-07-04
601,50.0,34.20599,-118.98603,2017-07-04T14:45:00Z,Ventura,,2017-07-04
602,0.0,41.86609,-122.73031,2017-07-04T15:21:00Z,Siskiyou,,2017-07-04
603,205.0,33.85323,-117.48195,2017-07-04T16:55:00Z,Riverside,,2017-07-04
604,21.0,36.10858,-118.81979,2017-07-05T08:24:00Z,Tulare,,2017-07-05
605,496.0,41.3975,-122.8428,2017-07-05T11:05:00Z,Siskiyou,,2017-07-05
606,74.0,38.7803,-120.97111,2017-07-08T16:38:00Z,El Dorado,,2017-07-08
607,62.0,37.64898,-120.4925,2017-07-08T11:00:00Z,Stanislaus,,2017-07-08
608,91.0,36.95104,-119.65621,2017-07-05T15:40:00Z,Fresno,,2017-07-05
609,22.0,38.20176,-120.67848,2017-07-05T16:56:00Z,Calaveras,,2017-07-05
610,1700.0,38.49521,-122.0251,2017-07-06T12:41:00Z,Yolo,,2017-07-06
611,1626.0,35.59904,-119.08312,2017-07-06T12:29:00Z,Kern,,2017-07-06
612,28687.0,35.0179,-120.3223,2017-07-06T15:44:00Z,San Luis Obispo,,2017-07-06
613,0.0,40.6361,-120.9643,2017-07-06T13:00:00Z,Lassen,,2017-07-06
